Species,Brood Year,Stream Name,Hatchery Salmon Total,Wild Salmon Total,Number Of Spawners
Chinook,1998,Methow R,24.509999999999998,104.49000000000001,129.0
Chinook,1998,Mill-Germany-Abernathy Cr,588.8000000000001,883.1999999999999,1472.0
Chinook,1998,Minam River,0.0,627.0,627.0
Chinook,1998,Pahsimeroi,84.0,156.0,240.0
Chinook,1998,Salmon R Lower Mainstem,0.0,177.0,177.0
Chinook,1998,Sandy R,8061.0,9528.0,17589.0
Chinook,1998,Secesh R,31.09,289.90999999999997,321.0
Chinook,1998,Snake River,1962.4800000000002,923.5200000000001,2886.0
Chinook,1998,South Fork Salmon Mainstem,1444.8000000000002,2167.2,3612.0
Chinook,1998,Sulphur Cr,0.0,306.0,306.0
Chinook,1998,Tucannon River,62.730000000000004,90.27,153.0
Chinook,1998,Upper Grande Ronde River,0.0,249.0,249.0
Chinook,1998,Upper Salmon River Mainstem,24.900000000000002,224.10000000000002,249.0
Chinook,1998,Valley Cr,0.0,303.0,303.0
Chinook,1998,Washougal R,9031.84,2852.16,11884.0
Chinook,1998,Wenaha River,15.48,758.52,774.0
Chinook,1998,Wenatchee R,131.76,417.24,549.0
Chinook,1998,White Salmon R,164.56,803.4399999999999,968.0
Chinook,1998,Wind R,639.0,0.0,639.0
Chinook,1998,Yankee Fork Salmon R,0.0,63.0,63.0
Chinook,1999,Bear Valley Cr,0.0,234.0,234.0
Chinook,1999,Big Cr,0.0,147.0,147.0
Chinook,1999,Camas Cr,0.0,27.0,27.0
Chinook,1999,Catherine Creek,0.0,129.0,129.0
Chinook,1999,Chamberlain Cr,0.0,756.0,756.0
Chinook,1999,Clackamas R,2811.32,1384.68,4196.0
Chinook,1999,Clatskanie R,629.1,69.9,699.0
Chinook,1999,Coweeman R,0.0,1196.0,1196.0
Chinook,1999,Cowlitz R,3255.8399999999997,620.16,3876.0
Chinook,1999,East Fork Salmon River ,0.0,237.0,237.0
Chinook,1999,East Fork South Fork Salmon River,0.0,165.0,165.0
Chinook,1999,Elochoman R,2154.0,718.0,2872.0
Chinook,1999,Entiat R,107.97,69.03,177.0
Chinook,1999,Grays R,382.2,397.8,780.0
Chinook,1999,Imnaha River,1296.0,1296.0,2592.0
Chinook,1999,Kalama R,10301.4,318.59999999999997,10620.0
Chinook,1999,Lemhi R,0.0,207.0,207.0
Chinook,1999,Lewis R,0.0,1324.0,1324.0
Chinook,1999,Loon Cr,0.0,45.0,45.0
Chinook,1999,Lostine/Wallowa,27.08,294.92,322.0
Chinook,1999,Marsh Cr,0.0,0.0,0.0
Chinook,1999,McKenzie R,2085.44,5362.5599999999995,7448.0
Chinook,1999,Methow R,234.36,143.64000000000001,378.0
Chinook,1999,Mill-Germany-Abernathy Cr,713.0,1586.9999999999998,2300.0
Chinook,1999,Minam River,22.35,424.65,447.0
Chinook,1999,Pahsimeroi,344.08,209.76,552.0
Chinook,1999,Salmon R Lower Mainstem,0.0,132.0,132.0
Chinook,1999,Sandy R,5688.96,6077.04,11766.0
Chinook,1999,Secesh R,7.300000000000001,546.6999999999999,554.0
Chinook,1999,Snake River,2848.86,2737.14,5586.0
Chinook,1999,South Fork Salmon Mainstem,694.5,2083.5,2778.0
Chinook,1999,Sulphur Cr,0.0,0.0,0.0
Chinook,1999,Tucannon River,317.78999999999996,3.21,321.0
Chinook,1999,Upper Grande Ronde River,0.0,11.0,11.0
Chinook,1999,Upper Salmon River Mainstem,128.8,217.35000000000002,345.0
Chinook,1999,Valley Cr,0.0,57.0,57.0
Chinook,1999,Washougal R,4005.12,8510.880000000001,12516.0
Chinook,1999,Wenaha River,37.8,214.2,252.0
Chinook,1999,Wenatchee R,35.91,363.09000000000003,399.0
Chinook,1999,White Salmon R,545.36,1058.64,1604.0
Chinook,1999,Wind R,378.0,0.0,378.0
Chinook,1999,Yankee Fork Salmon R,0.0,6.0,6.0
Chinook,2000,Bear Valley Cr,0.0,975.0,975.0
Chinook,2000,Big Cr,0.0,192.0,192.0
Chinook,2000,Camas Cr,0.0,48.0,48.0
Chinook,2000,Catherine Creek,0.0,174.0,174.0
Chinook,2000,Clackamas R,6957.280000000001,3426.7200000000003,10384.0
Chinook,2000,Clatskanie R,1638.9,182.10000000000002,1821.0
Chinook,2000,Coweeman R,0.0,1160.0,1160.0
Chinook,2000,Cowlitz R,7794.0,866.0,8660.0
Chinook,2000,East Fork Salmon River ,0.0,429.0,429.0
Chinook,2000,East Fork South Fork Salmon River,49.8,310.2,360.0
Chinook,2000,Elochoman R,297.92,486.08,784.0
Chinook,2000,Entiat R,287.28000000000003,168.72,456.0
Chinook,2000,Grays R,27.04,648.9599999999999,676.0
Chinook,2000,Imnaha River,1953.81,1877.19,3831.0
Chinook,2000,Kalama R,4600.8,1079.2,5680.0
Chinook,2000,Lemhi R,0.0,504.0,504.0
Chinook,2000,Lewis R,0.0,2060.0,2060.0
Chinook,2000,Loon Cr,0.0,75.0,75.0
Chinook,2000,Lostine/Wallowa,175.54000000000002,674.46,850.0
Chinook,2000,Marsh Cr,0.0,279.0,279.0
Chinook,2000,McKenzie R,2533.0,7599.0,10132.0
Chinook,2000,Methow R,2597.7599999999998,354.24,2952.0
Chinook,2000,Mill-Germany-Abernathy Cr,698.88,965.1199999999999,1664.0
Chinook,2000,Minam River,41.49,1341.51,1383.0
Chinook,2000,Pahsimeroi,105.84,188.16,294.0
Chinook,2000,Salmon R Lower Mainstem,0.0,462.0,462.0
Chinook,2000,Sandy R,4551.119999999999,2495.88,7047.0
Chinook,2000,Secesh R,10.36,1559.64,1570.0
Chinook,2000,Snake River,4555.44,3436.56,7992.0
Chinook,2000,South Fork Salmon Mainstem,2311.83,2221.17,4533.0
Chinook,2000,Sulphur Cr,0.0,33.0,33.0
Chinook,2000,Tucannon River,544.9200000000001,172.07999999999998,717.0
Chinook,2000,Upper Grande Ronde River,0.0,137.0,137.0
Chinook,2000,Upper Salmon River Mainstem,113.52000000000001,1305.48,1419.0
Chinook,2000,Valley Cr,0.0,42.0,42.0
Chinook,2000,Washougal R,2586.0,6034.0,8620.0
Chinook,2000,Wenaha River,42.39,1370.6100000000001,1413.0
Chinook,2000,Wenatchee R,958.86,1324.1399999999999,2283.0
Chinook,2000,White Salmon R,327.32,340.68,668.0
Chinook,2000,Wind R,42.0,0.0,42.0
Chinook,2000,Yankee Fork Salmon R,0.0,60.0,60.0
Chinook,2001,Bear Valley Cr,0.0,2217.0,2217.0
Chinook,2001,Big Cr,0.0,2070.0,2070.0
Chinook,2001,Camas Cr,0.0,882.0,882.0
Chinook,2001,Catherine Creek,353.28000000000003,1182.72,1536.0
Chinook,2001,Chamberlain Cr,0.0,3987.0,3987.0
Chinook,2001,Clackamas R,11990.320000000002,5905.68,17896.0
Chinook,2001,Clatskanie R,1638.9,182.10000000000002,1821.0
Chinook,2001,Coweeman R,866.1600000000001,2341.84,3208.0
Chinook,2001,Cowlitz R,8169.280000000001,6418.72,14588.0
Chinook,2001,East Fork Salmon River ,0.0,1206.0,1206.0
Chinook,2001,East Fork South Fork Salmon River,742.6500000000001,3298.35,4041.0
Chinook,2001,Elochoman R,1694.8799999999999,7721.12,9416.0
Chinook,2001,Entiat R,399.59999999999997,932.3999999999999,1332.0
Chinook,2001,Grays R,375.84,668.16,1044.0
Chinook,2001,Imnaha River,3367.2799999999997,3504.7200000000003,6872.0
Chinook,2001,Kalama R,12033.36,2822.64,14856.0
Chinook,2001,Lemhi R,0.0,1821.0,1821.0
Chinook,2001,Lewis R,900.0,2100.0,3000.0
Chinook,2001,Loon Cr,0.0,1943.0,1943.0
Chinook,2001,Lostine/Wallowa,444.15000000000003,1546.8500000000001,1991.0
Chinook,2001,Marsh Cr,0.0,1524.0,1524.0
Chinook,2001,McKenzie R,4250.88,13461.12,17712.0
Chinook,2001,Methow R,27414.239999999998,6017.759999999999,33432.0
Chinook,2001,Mill-Germany-Abernathy Cr,9818.56,6277.4400000000005,16096.0
Chinook,2001,Minam River,109.44,1714.56,1824.0
Chinook,2001,Pahsimeroi,431.46,486.54,918.0
Chinook,2001,Salmon R Lower Mainstem,0.0,693.0,693.0
Chinook,2001,Sandy R,6928.200000000001,10936.8,17865.0
Chinook,2001,Secesh R,301.72,3809.28,4111.0
Chinook,2001,Snake River,14220.0,15405.0,29625.0
Chinook,2001,South Fork Salmon Mainstem,2427.84,5159.16,7587.0
Chinook,2001,Sulphur Cr,0.0,261.0,261.0
Chinook,2001,Tucannon River,777.78,1904.22,2682.0
Chinook,2001,Upper Grande Ronde River,0.0,150.0,150.0
Chinook,2001,Upper Salmon River Mainstem,1662.0,1662.0,3324.0
Chinook,2001,Valley Cr,0.0,531.0,531.0
Chinook,2001,Washougal R,8894.279999999999,6709.72,15604.0
Chinook,2001,Wenaha River,404.54999999999995,2292.45,2697.0
Chinook,2001,Wenatchee R,6387.12,2483.88,8871.0
Chinook,2001,White Salmon R,5470.08,2817.92,8288.0
Chinook,2001,Wind R,1332.0,0.0,1332.0
Chinook,2001,Yankee Fork Salmon R,0.0,285.0,285.0
Chinook,2002,Bear Valley Cr,0.0,3528.0,3528.0
Chinook,2002,Big Cr,0.0,1671.0,1671.0
Chinook,2002,Camas Cr,0.0,789.0,789.0
Chinook,2002,Catherine Creek,645.0,645.0,1290.0
Chinook,2002,Chamberlain Cr,0.0,3780.0,3780.0
Chinook,2002,Clackamas R,6352.900000000001,7417.4400000000005,13736.0
Chinook,2002,Clatskanie R,2413.8,268.20000000000005,2682.0
Chinook,2002,Coweeman R,105.24,3402.7599999999998,3508.0
Chinook,2002,Cowlitz R,9284.16,29399.84,38684.0
Chinook,2002,East Fork Salmon River ,0.0,2673.0,2673.0
Chinook,2002,East Fork South Fork Salmon River,1133.74,1956.2600000000002,3090.0
Chinook,2002,Elochoman R,30324.0,0.0,30324.0
Chinook,2002,Entiat R,250.92000000000002,487.08000000000004,738.0
Chinook,2002,Grays R,0.0,428.0,428.0
Chinook,2002,Imnaha River,5376.25,3277.5,8625.0
Chinook,2002,Kalama R,75049.92,758.08,75808.0
Chinook,2002,Lemhi R,0.0,810.0,810.0
Chinook,2002,Lewis R,949.44,3178.56,4128.0
Chinook,2002,Loon Cr,0.0,1599.0,1599.0
Chinook,2002,Lostine/Wallowa,1343.22,1275.78,2619.0
Chinook,2002,Marsh Cr,14.52,1437.48,1452.0
Chinook,2002,McKenzie R,10296.48,16799.52,27096.0
Chinook,2002,Methow R,7193.16,1074.8400000000001,8268.0
Chinook,2002,Mill-Germany-Abernathy Cr,12703.4,668.6,13372.0
Chinook,2002,Minam River,19.92,1972.08,1992.0
Chinook,2002,Pahsimeroi,403.26,454.74,858.0
Chinook,2002,Salmon R Lower Mainstem,0.0,1347.0,1347.0
Chinook,2002,Sandy R,4614.84,15560.16,20175.0
Chinook,2002,Secesh R,251.04000000000002,2886.96,3138.0
Chinook,2002,Snake River,23441.670000000002,6231.33,29673.0
Chinook,2002,South Fork Salmon Mainstem,3625.2000000000003,5437.799999999999,9063.0
Chinook,2002,Sulphur Cr,0.0,603.0,603.0
Chinook,2002,Tucannon River,1749.15,941.8499999999999,2691.0
Chinook,2002,Upper Grande Ronde River,8.100000000000001,153.89999999999998,162.0
Chinook,2002,Upper Salmon River Mainstem,1483.3799999999999,2134.62,3618.0
Chinook,2002,Valley Cr,0.0,840.0,840.0
Chinook,2002,Washougal R,12826.0,11374.0,24200.0
Chinook,2002,Wenaha River,27.400000000000002,2027.6,2055.0
Chinook,2002,Wenatchee R,2855.0099999999998,1983.9899999999998,4839.0
Chinook,2002,White Salmon R,4610.32,2825.68,7436.0
Chinook,2002,Wind R,1125.0,0.0,1125.0
Chinook,2002,Yankee Fork Salmon R,0.0,276.0,276.0
Chinook,2003,Bear Valley Cr,0.0,3942.0,3942.0
Chinook,2003,Big Cr,0.0,1332.0,1332.0
Chinook,2003,Camas Cr,0.0,873.0,873.0
Chinook,2003,Catherine Creek,750.48,521.52,1272.0
Chinook,2003,Chamberlain Cr,0.0,3747.0,3747.0
Chinook,2003,Clackamas R,9006.88,12961.119999999999,21968.0
Chinook,2003,Clatskanie R,2937.6000000000004,326.40000000000003,3264.0
Chinook,2003,Coweeman R,486.64,3937.36,4424.0
Chinook,2003,Cowlitz R,3360.48,24643.52,28004.0
Chinook,2003,East Fork Salmon River ,0.0,2037.0,2037.0
Chinook,2003,East Fork South Fork Salmon River,508.62,1645.38,2154.0
Chinook,2003,Elochoman R,9548.0,17732.0,27280.0
Chinook,2003,Entiat R,171.35999999999999,542.64,714.0
Chinook,2003,Grays R,445.76000000000005,1146.24,1592.0
Chinook,2003,Imnaha River,4132.17,4300.83,8433.0
Chinook,2003,Kalama R,98136.72,991.28,99128.0
Chinook,2003,Lemhi R,0.0,282.0,282.0
Chinook,2003,Lewis R,59.04,2892.96,2952.0
Chinook,2003,Loon Cr,0.0,1456.0,1456.0
Chinook,2003,Lostine/Wallowa,1203.94,1326.06,2530.0
Chinook,2003,Marsh Cr,0.0,2616.0,2616.0
Chinook,2003,McKenzie R,18943.2,23152.800000000003,42096.0
Chinook,2003,Methow R,3249.0,171.0,3420.0
Chinook,2003,Mill-Germany-Abernathy Cr,6705.6,8534.400000000001,15240.0
Chinook,2003,Minam River,16.77,1660.23,1677.0
Chinook,2003,Pahsimeroi,1304.73,984.27,2289.0
Chinook,2003,Salmon R Lower Mainstem,0.0,669.0,669.0
Chinook,2003,Sandy R,3305.8799999999997,12264.119999999999,15570.0
Chinook,2003,Secesh R,45.480000000000004,3335.5200000000004,3381.0
Chinook,2003,Snake River,27911.52,11400.48,39312.0
Chinook,2003,South Fork Salmon Mainstem,3098.7000000000003,6291.299999999999,9390.0
Chinook,2003,Sulphur Cr,0.0,573.0,573.0
Chinook,2003,Tucannon River,483.12,614.88,1098.0
Chinook,2003,Upper Grande Ronde River,99.18,422.82,522.0
Chinook,2003,Upper Salmon River Mainstem,513.24,1460.76,1974.0
Chinook,2003,Valley Cr,0.0,906.0,906.0
Chinook,2003,Washougal R,8403.36,5372.64,13776.0
Chinook,2003,Wenaha River,0.0,1623.0,1623.0
Chinook,2003,Wenatchee R,696.1500000000001,1088.85,1785.0
Chinook,2003,White Salmon R,38549.520000000004,9042.48,47592.0
Chinook,2003,Wind R,4722.0,0.0,4722.0
Chinook,2003,Yankee Fork Salmon R,0.0,483.0,483.0
Chinook,2004,Bear Valley Cr,0.0,1026.0,1026.0
Chinook,2004,Big Cr,0.0,744.0,744.0
Chinook,2004,Camas Cr,0.0,177.0,177.0
Chinook,2004,Catherine Creek,535.3499999999999,109.65,645.0
Chinook,2004,Chamberlain Cr,0.0,2739.0,2739.0
Chinook,2004,Clackamas R,12567.36,19656.64,32224.0
Chinook,2004,Clatskanie R,1082.7,120.30000000000001,1203.0
Chinook,2004,Coweeman R,541.0799999999999,5470.92,6012.0
Chinook,2004,Cowlitz R,5545.2,12938.8,18484.0
Chinook,2004,East Fork Salmon River ,0.0,1056.0,1056.0
Chinook,2004,East Fork South Fork Salmon River,374.24,631.76,1006.0
Chinook,2004,Elochoman R,18992.16,191.84,19184.0
Chinook,2004,Entiat R,440.43,390.57,831.0
Chinook,2004,Grays R,306.40000000000003,2757.6,3064.0
Chinook,2004,Imnaha River,2850.9,1535.1,4386.0
Chinook,2004,Kalama R,24048.0,2672.0,26720.0
Chinook,2004,Lemhi R,0.0,180.0,180.0
Chinook,2004,Lewis R,3941.9199999999996,1610.08,5552.0
Chinook,2004,Loon Cr,0.0,366.0,366.0
Chinook,2004,Lostine/Wallowa,1937.6399999999999,741.36,2679.0
Chinook,2004,Marsh Cr,0.0,279.0,279.0
Chinook,2004,McKenzie R,17000.84,19171.16,36172.0
Chinook,2004,Methow R,3139.56,1477.44,4617.0
Chinook,2004,Mill-Germany-Abernathy Cr,26671.68,544.32,27216.0
Chinook,2004,Minam River,14.79,1464.21,1479.0
Chinook,2004,Pahsimeroi,836.9399999999998,606.06,1443.0
Chinook,2004,Salmon R Lower Mainstem,0.0,663.0,663.0
Chinook,2004,Sandy R,3031.38,12634.619999999999,15666.0
Chinook,2004,Secesh R,109.68,2590.32,2700.0
Chinook,2004,Snake River,30367.260000000002,9070.74,39438.0
Chinook,2004,South Fork Salmon Mainstem,1735.7099999999998,1957.2900000000002,3693.0
Chinook,2004,Sulphur Cr,0.0,45.0,45.0
Chinook,2004,Tucannon River,432.0,1008.0,1440.0
Chinook,2004,Upper Grande Ronde River,1680.55,88.45,1769.0
Chinook,2004,Upper Salmon River Mainstem,612.48,1301.52,1914.0
Chinook,2004,Valley Cr,0.0,252.0,252.0
Chinook,2004,Washougal R,31791.0,10597.0,42388.0
Chinook,2004,Wenaha River,40.56,1987.44,2028.0
Chinook,2004,Wenatchee R,1833.12,2990.88,4824.0
Chinook,2004,White Salmon R,28674.000000000004,6726.0,35400.0
Chinook,2004,Wind R,2295.0,0.0,2295.0
Chinook,2004,Yankee Fork Salmon R,0.0,81.0,81.0
Chinook,2005,Bear Valley Cr,0.0,918.0,918.0
Chinook,2005,Big Cr,0.0,1173.0,1173.0
Chinook,2005,Camas Cr,0.0,9927.0,27.0
Chinook,2005,Catherine Creek,317.46,111.53999999999999,429.0
Chinook,2005,Chamberlain Cr,0.0,11142.0,1242.0
Chinook,2005,Clackamas R,7811.4,8808.6,16620.0
Chinook,2005,Clatskanie R,999.0,111.0,1110.0
Chinook,2005,Coweeman R,1364.8000000000002,2047.1999999999998,3412.0
Chinook,2005,Cowlitz R,9853.76,2018.2400000000002,11872.0
Chinook,2005,East Fork Salmon River ,0.0,594.0,594.0
Chinook,2005,East Fork South Fork Salmon River,200.29,260.71,461.0
Chinook,2005,Elochoman R,8375.199999999999,440.8,8816.0
Chinook,2005,Entiat R,497.25,477.75,975.0
Chinook,2005,Grays R,199.92000000000002,388.08000000000004,588.0
Chinook,2005,Imnaha River,1458.6,785.4000000000001,2244.0
Chinook,2005,Kalama R,35975.36,1112.6399999999999,37088.0
Chinook,2005,Lemhi R,0.0,222.0,222.0
Chinook,2005,Lewis R,0.0,2428.0,2428.0
Chinook,2005,Loon Cr,0.0,200.0,200.0
Chinook,2005,Lostine/Wallowa,1544.44,505.56,2050.0
Chinook,2005,Marsh Cr,0.0,198.0,198.0
Chinook,2005,McKenzie R,2081.48,10162.519999999999,12244.0
Chinook,2005,Methow R,2578.4700000000003,1648.53,4227.0
Chinook,2005,Mill-Germany-Abernathy Cr,7248.84,1083.16,8332.0
Chinook,2005,Minam River,0.0,1044.0,1044.0
Chinook,2005,Pahsimeroi,911.52,987.48,1899.0
Chinook,2005,Salmon R Lower Mainstem,0.0,306.0,306.0
Chinook,2005,Sandy R,3622.41,13330.59,16953.0
Chinook,2005,Secesh R,16.82,973.18,990.0
Chinook,2005,Snake River,22630.68,7951.32,30582.0
Chinook,2005,South Fork Salmon Mainstem,1378.53,1324.47,2703.0
Chinook,2005,Sulphur Cr,0.0,84.0,84.0
Chinook,2005,Tucannon River,294.81,656.1899999999999,951.0
Chinook,2005,Upper Grande Ronde River,917.76,38.24,956.0
Chinook,2005,Upper Salmon River Mainstem,501.6,752.4,1254.0
Chinook,2005,Valley Cr,0.0,162.0,162.0
Chinook,2005,Washougal R,6320.08,4391.92,10712.0
Chinook,2005,Wenaha River,57.36,1376.6399999999999,1434.0
Chinook,2005,Wenatchee R,3532.8,883.2,4416.0
Chinook,2005,White Salmon R,4993.28,1082.8799999999999,6016.0
Chinook,2005,Wind R,1386.0,0.0,1386.0
Chinook,2005,Yankee Fork Salmon R,0.0,27.0,27.0
Chinook,2006,Bear Valley Cr,0.0,474.0,474.0
Chinook,2006,Big Cr,0.0,132.0,132.0
Chinook,2006,Camas Cr,0.0,123.0,123.0
Chinook,2006,Catherine Creek,474.39,278.61,753.0
Chinook,2006,Chamberlain Cr,0.0,2431.0,2431.0
Chinook,2006,Clackamas R,2188.7999999999997,3891.2000000000003,6080.0
Chinook,2006,Clatskanie R,572.4000000000001,63.60000000000001,636.0
Chinook,2006,East Fork Salmon River ,0.0,231.0,231.0
Chinook,2006,East Fork South Fork Salmon River,272.40999999999997,194.58999999999997,467.0
Chinook,2006,Entiat R,408.9,296.1,705.0
Chinook,2006,Imnaha River,1504.8899999999999,676.11,2181.0
Chinook,2006,Lemhi R,0.0,150.0,150.0
Chinook,2006,Loon Cr,0.0,89.0,89.0
Chinook,2006,Lostine/Wallowa,1228.99,732.01,1961.0
Chinook,2006,Marsh Cr,0.0,378.0,378.0
Chinook,2006,McKenzie R,2861.1,6675.9,9537.0
Chinook,2006,Methow R,4268.37,1134.6299999999999,5403.0
Chinook,2006,Minam River,26.88,1317.12,1344.0
Chinook,2006,Pahsimeroi,409.20000000000005,520.8000000000001,930.0
Chinook,2006,Salmon R Lower Mainstem,0.0,300.0,300.0
Chinook,2006,Sandy R,4263.179999999999,15860.820000000002,20124.0
Chinook,2006,Secesh R,43.190000000000005,573.81,617.0
Chinook,2006,Snake River,15879.360000000002,7472.64,23352.0
Chinook,2006,Sulphur Cr,0.0,162.0,162.0
Chinook,2006,Tucannon River,217.35000000000002,265.65000000000003,483.0
Chinook,2006,Upper Grande Ronde River,86.84,80.16,167.0
Chinook,2006,Upper Salmon River Mainstem,265.5,796.5,1062.0
Chinook,2006,Valley Cr,0.0,189.0,189.0
Chinook,2006,Wenaha River,0.0,1077.0,1077.0
Chinook,2006,Wenatchee R,1889.4,930.5999999999999,2820.0
Chinook,2006,Wind R,705.0,0.0,705.0
Chinook,2007,Bear Valley Cr,0.0,931.0,931.0
Chinook,2007,Big Cr,0.0,294.0,294.0
Chinook,2007,Catherine Creek,364.23,148.76999999999998,513.0
Chinook,2007,Chamberlain Cr,0.0,2080.0,2080.0
Chinook,2007,Clackamas R,3812.8,5719.2,9532.0
Chinook,2007,East Fork Salmon River ,0.0,646.0,646.0
Chinook,2007,East Fork South Fork Salmon River,673.76,390.23999999999995,1064.0
Chinook,2007,Entiat R,376.32000000000005,295.68,672.0
Chinook,2007,Imnaha River,1767.23,469.77,2237.0
Chinook,2007,Lemhi R,0.0,114.0,114.0
Chinook,2007,Loon Cr,0.0,84.0,84.0
Chinook,2007,Lostine/Wallowa,1016.2700000000001,599.73,1616.0
Chinook,2007,Marsh Cr,0.0,385.0,385.0
Chinook,2007,McKenzie R,1693.71,8269.289999999999,9963.0
Chinook,2007,Methow R,2446.23,904.7700000000001,3351.0
Chinook,2007,Minam River,12.52,926.48,939.0
Chinook,2007,Pahsimeroi,91.74000000000001,742.26,834.0
Chinook,2007,Salmon R Lower Mainstem,0.0,282.0,282.0
Chinook,2007,Sandy R,324.3,3933.9000000000005,4230.0
Chinook,2007,Secesh R,85.6,770.4,856.0
Chinook,2007,Snake River,25714.23,5266.77,30981.0
Chinook,2007,Sulphur Cr,0.0,201.0,201.0
Chinook,2007,Tucannon River,315.0,435.0,750.0
Chinook,2007,Upper Grande Ronde River,8.16,42.839999999999996,51.0
Chinook,2007,Upper Salmon River Mainstem,61.71,499.29,561.0
Chinook,2007,Valley Cr,0.0,228.0,228.0
Chinook,2007,Wenaha River,46.88,832.1199999999999,879.0
Chinook,2007,Wenatchee R,4814.400000000001,1203.6000000000001,6018.0
Chinook,2007,Wind R,942.0,0.0,942.0
Chinook,2007,Yankee Fork Salmon R,0.0,12.0,12.0
Chinook,2008,Bear Valley Cr,0.0,1314.0,1314.0
Chinook,2008,Big Cr,0.0,621.0,621.0
Chinook,2008,Camas Cr,0.0,44.0,44.0
Chinook,2008,Catherine Creek,421.20000000000005,226.79999999999998,648.0
Chinook,2008,Chamberlain Cr,0.0,4108.0,4108.0
Chinook,2008,Clackamas R,2791.2799999999997,4752.72,7544.0
Chinook,2008,Coweeman R,1026.16,597.92,1616.0
Chinook,2008,East Fork Salmon River ,0.0,1155.0,1155.0
Chinook,2008,East Fork South Fork Salmon River,996.2400000000001,782.76,1779.0
Chinook,2008,Entiat R,390.15000000000003,374.85,765.0
Chinook,2008,Imnaha River,5046.48,821.5200000000001,5868.0
Chinook,2008,Lemhi R,0.0,150.0,150.0
Chinook,2008,Loon Cr,0.0,90.0,90.0
Chinook,2008,Lostine/Wallowa,4238.34,2018.66,6257.0
Chinook,2008,Marsh Cr,0.0,531.0,531.0
Chinook,2008,McKenzie R,844.0500000000001,4120.95,4965.0
Chinook,2008,Methow R,2179.7799999999997,876.22,3056.0
Chinook,2008,Minam River,209.58,1445.42,1655.0
Chinook,2008,Pahsimeroi,0.0,1218.0,1218.0
Chinook,2008,Salmon R Lower Mainstem,0.0,330.0,330.0
Chinook,2008,Sandy R,441.48,4686.4800000000005,5094.0
Chinook,2008,Secesh R,179.83,2389.17,2569.0
Chinook,2008,Snake River,261234.58,32287.42,293522.0
Chinook,2008,South Fork Salmon Mainstem,1859.3999999999999,1239.6000000000001,3099.0
Chinook,2008,Sulphur Cr,0.0,378.0,378.0
Chinook,2008,Tucannon River,1742.4,1425.6,3168.0
Chinook,2008,Upper Grande Ronde River,1067.6,188.39999999999998,1256.0
Chinook,2008,Upper Salmon River Mainstem,0.0,1147.0,1147.0
Chinook,2008,Valley Cr,0.0,489.0,489.0
Chinook,2008,Wenaha River,65.69999999999999,1029.3,1095.0
Chinook,2008,Wenatchee R,5264.4,1155.6,6420.0
Chinook,2008,Wind R,564.0,0.0,564.0
Chinook,2008,Yankee Fork Salmon R,0.0,1023.0,1023.0
Chinook,2009,Bear Valley Cr,0.0,1004.0,1004.0
Chinook,2009,Big Cr,0.0,906.0,906.0
Chinook,2009,Camas Cr,0.0,76.0,76.0
Chinook,2009,Catherine Creek,446.58000000000004,380.42,827.0
Chinook,2009,Chamberlain Cr,0.0,3320.0,3320.0
Chinook,2009,Cowlitz R Upper,3586.2,2390.8,5977.0
Chinook,2009,East Fork Salmon River ,0.0,207.0,207.0
Chinook,2009,East Fork South Fork Salmon River,1149.3999999999999,492.59999999999997,1642.0
Chinook,2009,Entiat R,258.06,247.94,506.0
Chinook,2009,Imnaha River,4567.68,1288.32,5856.0
Chinook,2009,Kalama R,241.2,160.8,402.0
Chinook,2009,Lemhi R,0.0,244.0,244.0
Chinook,2009,Loon Cr,0.0,142.0,142.0
Chinook,2009,Lostine/Wallowa,2469.7999999999997,1950.2,4420.0
Chinook,2009,Marsh Cr,0.0,167.0,167.0
Chinook,2009,McKenzie R,1381.8000000000002,3553.2,4935.0
Chinook,2009,Methow R,4229.16,1192.84,5422.0
Chinook,2009,Minam River,0.0,2295.0,2295.0
Chinook,2009,Pahsimeroi,0.0,2682.0,2682.0
Chinook,2009,Salmon R Lower Mainstem,0.0,184.0,184.0
Chinook,2009,Secesh R,43.32,2122.68,2166.0
Chinook,2009,Snake River,130729.20000000001,34750.799999999996,165480.0
Chinook,2009,South Fork Salmon Mainstem,455.8,604.1999999999999,1060.0
Chinook,2009,Sulphur Cr,0.0,100.0,100.0
Chinook,2009,Tucannon River,3016.7999999999997,2011.2000000000003,5028.0
Chinook,2009,Upper Grande Ronde River,313.65,55.349999999999994,369.0
Chinook,2009,Upper Salmon River Mainstem,0.0,804.0,804.0
Chinook,2009,Valley Cr,0.0,234.0,234.0
Chinook,2009,Wenaha River,13.92,1030.08,1044.0
Chinook,2009,Wenatchee R,3204.7,1185.3000000000002,4390.0
Chinook,2009,Yankee Fork Salmon R,660.48,27.52,688.0
Chinook,2010,Bear Valley Cr,0.0,1584.0,1584.0
Chinook,2010,Big Cr,0.0,456.0,456.0
Chinook,2010,Camas Cr,0.0,106.0,106.0
Chinook,2010,Catherine Creek,1033.5,916.5,1950.0
Chinook,2010,Chamberlain Cr,0.0,4465.0,4465.0
Chinook,2010,Coweeman R,235.76000000000002,185.24,421.0
Chinook,2010,Cowlitz R,1194.72,1294.28,2489.0
Chinook,2010,East Fork Salmon River ,0.0,871.0,871.0
Chinook,2010,East Fork South Fork Salmon River,529.0,529.0,1058.0
