Species,Brood Year,Stream Name,Hatchery Salmon Total,Wild Salmon Total,Number Of Spawners
Steelhead,2006,Stillaguamish R,730.0799999999999,1297.92,2028.0
Steelhead,2006,Strait of Juan de Fuca Independents,0.0,660.0,660.0
Steelhead,2006,Strait of Juan de Fuca Tributaries,0.0,66.0,66.0
Steelhead,2006,Tahuya R,0.0,366.0,366.0
Steelhead,2006,Tolt R,0.0,360.0,360.0
Steelhead,2006,Toppenish Cr,0.0,795.0,795.0
Steelhead,2006,Touchet R,276.57,1040.43,1317.0
Steelhead,2006,Umatilla R,843.54,4118.46,4962.0
Steelhead,2006,Upper Grande Ronde River,28.47,2818.5299999999997,2847.0
Steelhead,2006,Walla Walla R,130.95000000000002,2488.0499999999997,2619.0
Steelhead,2006,Wenatchee River,3927.63,2729.37,6657.0
Steelhead,2006,West Hood Canal,0.0,501.0,501.0
Steelhead,2006,White R,0.0,975.0,975.0
Steelhead,2006,Yakima R Upper,7.66,375.34,383.0
Steelhead,2007, ,0.0,23424.0,23424.0
Steelhead,2007,Calapooia R,0.0,980.0,980.0
Steelhead,2007,Clackamas R,1251.6000000000001,1877.3999999999999,3129.0
Steelhead,2007,Deschutes River East Side,4845.0599999999995,6870.94,11716.0
Steelhead,2007,Deschutes River West Side,629.6400000000001,1702.3600000000001,2332.0
Steelhead,2007,East Hood Canal,0.0,672.0,672.0
Steelhead,2007,Entiat River,603.0,297.0,900.0
Steelhead,2007,Fifteenmile Creek,0.0,989.0,989.0
Steelhead,2007,Hood R,1610.8500000000001,1779.15,3390.0
Steelhead,2007,Imnaha River,0.0,243.0,243.0
Steelhead,2007,John Day Lower Mainstem,1399.5,4198.5,5598.0
Steelhead,2007,John Day Upper Mainstem,154.32,1774.6800000000003,1929.0
Steelhead,2007,Joseph Creek,0.0,3636.0,3636.0
Steelhead,2007,Lake Washington,0.0,24.0,24.0
Steelhead,2007,Methow River,8754.93,1082.07,9837.0
Steelhead,2007,Middle Fork John Day River,184.8,2125.2,2310.0
Steelhead,2007,Molalla R,0.0,5364.0,5364.0
Steelhead,2007,Morse Cr,0.0,236.0,236.0
Steelhead,2007,Naches Cr,14.899999999999999,1475.1,1490.0
Steelhead,2007,Nisqually R,508.68,904.3199999999999,1413.0
Steelhead,2007,North Fork John Day,330.48,3800.5200000000004,4131.0
Steelhead,2007,Okanogan River,4889.879999999999,312.12,5202.0
Steelhead,2007,Pilchuck R,0.0,1952.0,1952.0
Steelhead,2007,Port Angeles,0.0,181.0,181.0
Steelhead,2007,Puyallup R,170.4,1533.6,1704.0
Steelhead,2007,Samish R,0.0,1482.0,1482.0
Steelhead,2007,Santiam R N,0.0,11452.0,11452.0
Steelhead,2007,Santiam R S,0.0,6140.0,6140.0
Steelhead,2007,Satus Cr,15.76,1560.24,1576.0
Steelhead,2007,Skagit R,928.2,12331.800000000001,13260.0
Steelhead,2007,Skokomish R,0.0,1215.0,1215.0
Steelhead,2007,South Fork John Day River,147.60000000000002,1697.4,1845.0
Steelhead,2007,Strait of Juan de Fuca Independents,0.0,362.0,362.0
Steelhead,2007,Strait of Juan de Fuca Tributaries,0.0,102.0,102.0
Steelhead,2007,Tahuya R,0.0,350.0,350.0
Steelhead,2007,Tolt R,0.0,150.0,150.0
Steelhead,2007,Toppenish Cr,7.970000000000001,789.03,797.0
Steelhead,2007,Touchet R,563.4,1314.6,1878.0
Steelhead,2007,Umatilla R,2204.55,7380.450000000001,9585.0
Steelhead,2007,Upper Grande Ronde River,0.0,5784.0,5784.0
Steelhead,2007,Walla Walla R,28.32,1387.68,1416.0
Steelhead,2007,Wenatchee River,1218.3500000000001,1472.65,2691.0
Steelhead,2007,West Hood Canal,0.0,789.0,789.0
Steelhead,2007,White R,0.0,981.0,981.0
Steelhead,2007,Yakima R Upper,0.0,240.0,240.0
Steelhead,2008, ,0.0,15504.0,15504.0
Steelhead,2008,Calapooia R,0.0,944.0,944.0
Steelhead,2008,Clackamas R,1338.12,2378.88,3717.0
Steelhead,2008,Deschutes River East Side,1724.1,5664.9,7389.0
Steelhead,2008,Deschutes River West Side,232.05,1552.9499999999998,1785.0
Steelhead,2008,East Hood Canal,0.0,627.0,627.0
Steelhead,2008,Entiat River,1054.08,409.9200000000001,1464.0
Steelhead,2008,Fifteenmile Creek,0.0,675.0,675.0
Steelhead,2008,Hood R,386.88,357.12,744.0
Steelhead,2008,Imnaha River,0.0,240.0,240.0
Steelhead,2008,John Day Lower Mainstem,571.3199999999999,2602.68,3174.0
Steelhead,2008,John Day Upper Mainstem,205.8,2734.2000000000003,2940.0
Steelhead,2008,Joseph Creek,0.0,6966.0,6966.0
Steelhead,2008,Lake Washington,0.0,12.0,12.0
Steelhead,2008,Methow River,7095.780000000001,1886.22,8982.0
Steelhead,2008,Middle Fork John Day River,81.9,1088.1000000000001,1170.0
Steelhead,2008,Molalla R,0.0,5092.0,5092.0
Steelhead,2008,Naches Cr,281.52,2846.48,3128.0
Steelhead,2008,Nisqually R,694.71,1546.29,2241.0
Steelhead,2008,North Fork John Day,279.3,3710.7000000000003,3990.0
Steelhead,2008,Okanogan River,3915.12,533.8799999999999,4449.0
Steelhead,2008,Pilchuck R,0.0,1292.0,1292.0
Steelhead,2008,Puyallup R,63.60000000000001,1208.3999999999999,1272.0
Steelhead,2008,Samish R,0.0,1296.0,1296.0
Steelhead,2008,Santiam R N,0.0,11156.0,11156.0
Steelhead,2008,Santiam R S,0.0,6136.0,6136.0
Steelhead,2008,Satus Cr,272.52,2755.48,3028.0
Steelhead,2008,Skokomish R,0.0,855.0,855.0
Steelhead,2008,South Fork John Day River,137.55,1827.4499999999998,1965.0
Steelhead,2008,Stillaguamish R,0.0,918.0,918.0
Steelhead,2008,Strait of Juan de Fuca Tributaries,0.0,24.0,24.0
Steelhead,2008,Tahuya R,0.0,288.0,288.0
Steelhead,2008,Tolt R,0.0,156.0,156.0
Steelhead,2008,Toppenish Cr,168.57,1704.43,1873.0
Steelhead,2008,Touchet R,277.2,877.8000000000001,1155.0
Steelhead,2008,Umatilla R,2103.0,6309.0,8412.0
Steelhead,2008,Upper Grande Ronde River,0.0,6688.0,6688.0
Steelhead,2008,Walla Walla R,41.22,2019.78,2061.0
Steelhead,2008,Wenatchee River,3060.91,2508.09,5569.0
Steelhead,2008,West Hood Canal,0.0,897.0,897.0
Steelhead,2008,White R,0.0,762.0,762.0
Steelhead,2008,Yakima R Upper,17.369999999999997,561.63,579.0
Steelhead,2009, ,0.0,8256.0,8256.0
Steelhead,2009,Deschutes River East Side,457.04,5255.96,5713.0
Steelhead,2009,Deschutes River West Side,279.52,972.48,1252.0
Steelhead,2009,Entiat River,1774.8000000000002,313.2,2088.0
Steelhead,2009,Fifteenmile Creek,0.0,814.0,814.0
Steelhead,2009,Imnaha River,0.0,477.0,477.0
Steelhead,2009,John Day Lower Mainstem,2421.44,10550.56,12972.0
Steelhead,2009,John Day Upper Mainstem,99.19,2189.81,2289.0
Steelhead,2009,Joseph Creek,0.0,10793.0,10793.0
Steelhead,2009,Lake Washington,0.0,0.0,0.0
Steelhead,2009,Methow River,11072.880000000001,2109.12,13182.0
Steelhead,2009,Middle Fork John Day River,71.11,1569.8899999999999,1641.0
Steelhead,2009,Morse Cr,0.0,48.0,48.0
Steelhead,2009,Naches Cr,34.45,3410.55,3445.0
Steelhead,2009,Nisqually R,207.0,693.0,900.0
Steelhead,2009,North Fork John Day,529.36,11686.64,12216.0
Steelhead,2009,Okanogan River,5981.43,591.5699999999999,6573.0
Steelhead,2009,Pilchuck R,0.0,688.0,688.0
Steelhead,2009,Port Angeles,0.0,87.0,87.0
Steelhead,2009,Samish R,0.0,1302.0,1302.0
Steelhead,2009,Satus Cr,32.35,3202.65,3235.0
Steelhead,2009,Skokomish R,0.0,1782.0,1782.0
Steelhead,2009,Snoqualmie R,0.0,856.0,856.0
Steelhead,2009,South Fork John Day River,86.06,1899.94,1986.0
Steelhead,2009,Stillaguamish R,0.0,360.0,360.0
Steelhead,2009,Strait of Juan de Fuca Independents,0.0,174.0,174.0
Steelhead,2009,Strait of Juan de Fuca Tributaries,0.0,48.0,48.0
Steelhead,2009,Tahuya R,0.0,106.0,106.0
Steelhead,2009,Tolt R,0.0,258.0,258.0
Steelhead,2009,Toppenish Cr,21.48,2126.52,2148.0
Steelhead,2009,Touchet R,553.2,829.8,1383.0
Steelhead,2009,Umatilla R,1758.0,7032.0,8790.0
Steelhead,2009,Upper Grande Ronde River,0.0,7772.0,7772.0
Steelhead,2009,Walla Walla R,52.74000000000001,2584.2599999999998,2637.0
Steelhead,2009,Wenatchee River,3030.47,2164.5299999999997,5195.0
Steelhead,2009,White R,0.0,615.0,615.0
Steelhead,2009,Yakima R Upper,0.0,655.0,655.0
Steelhead,2010, ,0.0,7056.0,7056.0
Steelhead,2010,Deschutes River East Side,225.54000000000002,2996.46,3222.0
Steelhead,2010,Deschutes River West Side,220.66,1785.34,2006.0
Steelhead,2010,Entiat River,1466.86,599.14,2066.0
Steelhead,2010,Fifteenmile Creek,0.0,1630.0,1630.0
Steelhead,2010,Imnaha River,0.0,318.0,318.0
Steelhead,2010,John Day Lower Mainstem,459.34000000000003,2242.66,2702.0
Steelhead,2010,John Day Upper Mainstem,76.2,1447.8,1524.0
Steelhead,2010,Joseph Creek,0.0,5493.0,5493.0
Steelhead,2010,Methow River,14599.36,2376.6400000000003,16976.0
Steelhead,2010,Middle Fork John Day River,171.5,3258.5,3430.0
Steelhead,2010,Morse Cr,0.0,104.0,104.0
Steelhead,2010,Naches Cr,132.0,4268.0,4400.0
Steelhead,2010,North Fork John Day,301.8,5734.2,6036.0
Steelhead,2010,Okanogan River,6643.0,657.0,7300.0
Steelhead,2010,Pilchuck R,0.0,588.0,588.0
Steelhead,2010,Satus Cr,169.79999999999998,5490.2,5660.0
Steelhead,2010,Snoqualmie R,0.0,1324.0,1324.0
Steelhead,2010,South Fork John Day River,47.2,896.8,944.0
Steelhead,2010,Strait of Juan de Fuca Independents,0.0,490.0,490.0
Steelhead,2010,Strait of Juan de Fuca Tributaries,0.0,30.0,30.0
Steelhead,2010,Tahuya R,0.0,136.0,136.0
Steelhead,2010,Tolt R,0.0,348.0,348.0
Steelhead,2010,Toppenish Cr,38.339999999999996,1239.6599999999999,1278.0
Steelhead,2010,Touchet R,233.1,876.9000000000001,1110.0
Steelhead,2010,Umatilla R,2877.94,11045.060000000001,13923.0
Steelhead,2010,Upper Grande Ronde River,280.2,5323.8,5604.0
Steelhead,2010,Walla Walla R,133.06,4854.94,4988.0
Steelhead,2010,Wenatchee River,7984.64,4491.36,12476.0
Steelhead,2010,Yakima R Upper,38.5,731.5,770.0
Steelhead,2011, ,0.0,26496.0,26496.0
Steelhead,2011,Deschutes River East Side,758.9399999999999,2855.06,3614.0
Steelhead,2011,Deschutes River West Side,123.80000000000001,2352.2,2476.0
Steelhead,2011,Entiat River,511.36,287.64,799.0
Steelhead,2011,Fifteenmile Creek,111.72000000000001,1484.28,1596.0
Steelhead,2011,John Day Lower Mainstem,889.44,4342.5599999999995,5232.0
Steelhead,2011,John Day Upper Mainstem,108.4,2059.6,2168.0
Steelhead,2011,Methow River,2297.7,1032.3,3330.0
Steelhead,2011,Middle Fork John Day River,98.7,1875.3,1974.0
Steelhead,2011,Naches Cr,80.28,3933.72,4014.0
Steelhead,2011,North Fork John Day,295.8,5620.2,5916.0
Steelhead,2011,Okanogan River,2139.48,407.52,2547.0
Steelhead,2011,Pilchuck R,0.0,1104.0,1104.0
Steelhead,2011,Satus Cr,92.96000000000001,4555.04,4648.0
Steelhead,2011,Snoqualmie R,0.0,1464.0,1464.0
Steelhead,2011,South Fork John Day River,87.2,1656.8,1744.0
Steelhead,2011,Strait of Juan de Fuca Tributaries,0.0,102.0,102.0
Steelhead,2011,Tahuya R,0.0,94.0,94.0
Steelhead,2011,Tolt R,0.0,204.0,204.0
Steelhead,2011,Toppenish Cr,32.68,1601.32,1634.0
Steelhead,2011,Touchet R,89.85,509.15,599.0
Steelhead,2011,Umatilla R,1255.8000000000002,7714.2,8970.0
Steelhead,2011,Walla Walla R,66.44,3255.56,3322.0
Steelhead,2011,Wenatchee River,814.86,2203.14,3018.0
Steelhead,2011,Yakima R Upper,22.56,729.4399999999999,752.0
Steelhead,2012, ,0.0,3392.0,3392.0
Steelhead,2012,Naches Cr,68.88,1653.12,1722.0
Steelhead,2012,Sandy R,0.0,357.0,357.0
Steelhead,2012,Satus Cr,78.2,1876.8,1955.0
Steelhead,2012,Toppenish Cr,29.0,696.0,725.0
Steelhead,2012,Touchet R,100.5,301.5,402.0
Steelhead,2012,Yakima R Upper,14.76,354.24,369.0
Steelhead,2013, ,0.0,4144.0,4144.0
